|Headline|Source|Date|Word Count|Company|Industry|IPO Period|Day of Week|Source Tier|PositiveScore|NegativeScore|Ticker|Close|High|Low|Open|Volume|Offer Date|Issuer|Offer Price|Open Price|1st Day Close|1st Day % Px Chng|$ Change Opening|$ Change Close|Mngr1|Mngr2|Mngr3|Mngr4|Mngr5|Mngr6|Offer Date +90|Date_y|Close +90|% Px Chng +90|Label
1977|LinkedIn to an IPO|Abilene Reporter-News|2011-05-18|570|LinkedIn|Technology|1|4|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1978|LinkedIn IPO; the work|American Lawyer|2011-07-01|378|LinkedIn|Technology|2|6|4|0.0|0.0|LNKD|94.54|95.5|88.5|90.75|1501687.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1979|LinkedIn shares begin trading following IPO; AP Planner; Future News Item; LinkedIn|AP|2011-05-20|95|LinkedIn|Technology|2|6|1|0.0|0.0|LNKD|93.09|107.0|92.5|101.99|8568902.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1980|Stocks follow LinkedIn IPO higher|Asbury Park Press|2011-05-20|211|LinkedIn|Technology|2|6|4|0.0|0.0|LNKD|93.09|107.0|92.5|101.99|8568902.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1981|LinkedIn Eyes IPO Price of $32-$35 a Share|Benzinga.com|2011-05-09|130|LinkedIn|Technology|1|2|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1982|Could The LinkedIn IPO Be A Top In Social Media? How To Trade It (LNKD, RENN, GOOG, YHOO)|Benzinga.com|2011-05-16|404|LinkedIn|Technology|1|2|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1983|LinkedIn Raises IPO Terms (LNKD)|Benzinga.com|2011-05-17|117|LinkedIn|Technology|1|3|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1984|LinkedIn Corporation Prices IPO at $45 per Share|Benzinga.com|2011-05-18|110|LinkedIn|Technology|1|4|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1985|Could The LinkedIn IPO Be A Top In Social Media? How To Trade It|Benzinga.com|2011-05-19|490|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1986|LinkedIN Rocket Ship IPO|Benzinga.com|2011-05-19|112|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1987|LinkedIn Now Up Over 100% From IPO Price|Benzinga.com|2011-05-19|71|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1988|LinkedIn Breaks $100.00, Currently Up Over 130% From IPO Price|Benzinga.com|2011-05-19|13|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1989|LinkedIn (LNKD) IPO Soars, Boosts Internet Stocks|Benzinga.com|2011-05-19|88|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1990|Renren Jumping On LinkedIn IPO|Benzinga.com|2011-05-19|131|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1991|David Menlow, President of IPO Financial, Discusses LinkedIn IPO at 3:30 ET Live on Benzinga Radio|Benzinga.com|2011-05-19|25|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1992|Is the LinkedIn IPO Proof That We Are in a Bubble?|Benzinga.com|2011-05-19|608|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1993|Social Media Giant LinkedIn Trading Near Lowest Post-IPO Levels; Currently $72.25|Benzinga.com|2011-06-09|15|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|72.01|76.4899|71.71|76.0|1516092.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1994|How to Find the Next Hot Social Networking Stocks Following Linkedin IPO and Talk of Facebook IPO in 2012|Benzinga.com|2011-06-13|450|LinkedIn|Technology|2|2|4|0.0|0.0|LNKD|75.27|77.98|74.01|74.92|1233508.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1995|In stormy market, Carbonite IPO falls short of LinkedIn, Zipcar|Boston Business Journal Online|2011-08-11|349|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|88.4|89.68|85.7301|86.29|985486.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1996|LinkedIn IPO, oil prices push stocks higher|Charleston Gazette|2011-05-20|268|LinkedIn|Technology|2|6|4|0.0|0.0|LNKD|93.09|107.0|92.5|101.99|8568902.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1997|LinkedIn signaling dot-com revival? Soaring IPO seen as opener for expected Facebook offering WALL STREET; LinkedIn's share price more than doubles on launch day; In the ...|Chicago Tribune|2011-05-20|822|LinkedIn|Technology|2|6|1|0.0|0.0|LNKD|93.09|107.0|92.5|101.99|8568902.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1998|URGENT - LinkedIn-IPO|CNN Wire|2011-05-18|21|LinkedIn|Technology|1|4|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
1999|LinkedIn set for $350 million IPO LinkedIn set for $350 million IPO LinkedIn set for $350 million IPO|CNN Wire|2011-05-18|511|LinkedIn|Technology|1|4|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2000|LinkedIn set for $350 million IPO|CNN Wire|2011-05-18|559|LinkedIn|Technology|1|4|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2001|LinkedIn stock doubles in IPO LinkedIn stock doubles in IPO LinkedIn stock doubles in IPO LinkedIn stock doubles in IPO|CNN Wire|2011-05-19|273|LinkedIn|Technology|2|5|3|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2002|LinkedIn stock doubles in IPO LinkedIn stock doubles in IPO|CNN Wire|2011-05-19|418|LinkedIn|Technology|2|5|3|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2003|LinkedIn stock more than doubles in IPO|CNN Wire|2011-05-19|542|LinkedIn|Technology|2|5|3|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2004|LinkedIn stock more than doubles in IPO LinkedIn stock more than doubles in IPO LinkedIn stock more than doubles in IPO LinkedIn stock more than doubles in IPO LinkedIn stock doubles in IPO LinkedIn stock doubles in IPO|CNN Wire|2011-05-19|690|LinkedIn|Technology|2|5|3|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2005|LinkedIn's IPO is a watershed moment for social media|CNN Wire|2011-05-20|801|LinkedIn|Technology|2|6|3|0.0|0.0|LNKD|93.09|107.0|92.5|101.99|8568902.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2006|What LinkedIn means for Facebook IPO|CNN Wire|2011-05-20|852|LinkedIn|Technology|2|6|3|0.0|0.0|LNKD|93.09|107.0|92.5|101.99|8568902.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2007|LinkedIn aiming for biggest Silicon Valley IPO in years|Contra Costa Times|2011-05-17|712|LinkedIn|Technology|1|3|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2008|HP stock dives 7.3%; plus: Investors clamor for LinkedIn IPO HP stock dives 7.3%; plus: Investors clamor for LinkedIn IPO|Contra Costa Times|2011-05-17|1121|LinkedIn|Technology|1|3|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2009|LinkedIn IPO: Social media pioneer's value soars to $8.9B|Contra Costa Times|2011-05-19|1248|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2010|O'Brien: LinkedIn IPO gives founder Reid Hoffman his moment on stage|Contra Costa Times|2011-05-19|868|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2011|Silicon Valley entrepreneurs celebrate LinkedIn's wild IPO|Contra Costa Times|2011-05-20|686|LinkedIn|Technology|2|6|4|0.0|0.0|LNKD|93.09|107.0|92.5|101.99|8568902.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2012|LinkedIn to an IPO|Corpus Christi Caller Times|2011-05-18|294|LinkedIn|Technology|1|4|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2013|Stocks follow LinkedIn IPO higher|Daily Messenger|2011-05-20|322|LinkedIn|Technology|2|6|4|0.0|0.0|LNKD|93.09|107.0|92.5|101.99|8568902.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2014|LinkedIn IPO near|Daily Post|2011-05-10|174|LinkedIn|Technology|1|3|2|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2015|LinkedIn IPO tomorrow|Daily Post|2011-05-18|177|LinkedIn|Technology|1|4|2|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2016|Can you say 'IPO fever'?; LinkedIn shares up 109% on first day|Daily Post|2011-05-20|610|LinkedIn|Technology|2|6|2|0.0|0.0|LNKD|93.09|107.0|92.5|101.99|8568902.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2017|LinkedIn Sets IPO At 7.84M Shares, $32-$35/Share|Dow Jones News Service|2011-05-09|10|LinkedIn|Technology|1|2|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2018|LinkedIn Sets IPO At 7.84M Shares, $32-$35/Share|Dow Jones News Service|2011-05-10|676|LinkedIn|Technology|1|3|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2019|LinkedIn Raises Its IPO Price Range By $10 To $42-$45|Dow Jones News Service|2011-05-17|563|LinkedIn|Technology|1|3|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2020|LinkedIn Raises IPO Price Range By $10 To $42-$45|Dow Jones News Service|2011-05-17|733|LinkedIn|Technology|1|3|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2021|LinkedIn Raises IPO Price Range By $10 To $42-$45|Dow Jones News Service|2011-05-17|938|LinkedIn|Technology|1|3|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2022|LinkedIn Raises IPO Price Range By $10|Dow Jones News Service|2011-05-17|477|LinkedIn|Technology|1|3|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2023|LinkedIn IPO 'Likely' To Price At $45/Share, Top Of Range - Source|Dow Jones News Service|2011-05-18|199|LinkedIn|Technology|1|4|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2024|LinkedIn Prices IPO At $45/Shr, Top Of Range|Dow Jones News Service|2011-05-18|9|LinkedIn|Technology|1|4|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2025|LinkedIn Opens Up 84% Post-IPO|Dow Jones News Service|2011-05-19|669|LinkedIn|Technology|2|5|3|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2026|LinkedIn Opens Up 84% Post-IPO|Dow Jones News Service|2011-05-19|756|LinkedIn|Technology|2|5|3|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2027|LinkedIn Closes 84% Higher Post-IPO At $94.25 A Share|Dow Jones News Service|2011-05-19|882|LinkedIn|Technology|2|5|3|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2028|MARKETWATCH VIEW: Disconnect From The LinkedIn IPO Hype|Dow Jones News Service|2011-05-23|874|LinkedIn|Technology|2|2|3|0.0|0.0|LNKD|88.3|92.16|84.0|86.45|4442465.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2029|Tiger Global's Coleman Loaded Up On LinkedIn Shares Pre-IPO|Dow Jones News Service|2011-06-03|466|LinkedIn|Technology|2|6|3|0.0|0.0|LNKD|77.92|80.36|76.71|77.3636|1186286.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2030|LinkedIn IPO connecting with big banks|Futures|2011-06-29|285|LinkedIn|Technology|2|4|4|0.0|0.0|LNKD|87.99|91.38|84.35|86.91|2266596.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2031|IPO could put market value of LinkedIn|Gannett News Service|2011-05-09|457|LinkedIn|Technology|1|2|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2032|IPO could put market value of LinkedIn IPO could put market value of LinkedIn|Gannett News Service|2011-05-09|446|LinkedIn|Technology|1|2|3|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2033|LinkedIn Ups IPO Range, Stokes Social Media Frenzy|HedgeWorld News|2011-05-18|778|LinkedIn|Technology|1|4|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2034|LinkedIn IPO in Short Supply|HedgeWorld News|2011-05-19|681|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2035|LinkedIn IPO Values Company at $4 Billion|Hollywood Reporter|2011-05-18|184|LinkedIn|Technology|1|4|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2036|LinkedIn Stock Soars 84% After IPO|Hollywood Reporter|2011-05-19|224|LinkedIn|Technology|2|5|4|0.0|0.0|LNKD|94.25|122.6991|80.0|83.0|30158733.0|2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2037|LinkedIn aims higher for its IPO; Networking site raises target price 30 percent|Houston Chronicle|2011-05-18|238|LinkedIn|Technology|1|4|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
2038|LinkedIn hopes to fetch USD274m from IPO|Internet Business News|2011-05-10|135|LinkedIn|Technology|1|3|4|0.0|0.0|LNKD||||||2011-05-19|LinkedIn |45|83.0|94.25|1.0944444444444446|38.0|49.25|Morgan Stanley|BofA Merrill Lynch|J.P.Morgan||||2011-08-17|2011-08-17|81.75|-0.13262599469496023|Negative
